;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
2004-06-01;0,974733;0,920294;12,772689;21,908804;17,525588;14,969357;1,100944;17,398273;0,999977;1,143193;3,175332;1,240952;1,1429
2004-07-01;1,004344;0,993187;9,665491;7,460592;3,089572;8,302372;0,990198;2,187867;0,99996;1,009631;-4,329854;0,934385;1,026876
2004-08-01;1,008661;1,011143;-34,97617;6,219789;-56,259353;-40,768844;0,628307;-59,821976;0,999947;0,180607;-30,451007;0,99572;0,732808
2004-09-01;0,985297;0,982336;12,912023;17,93467;11,597023;-0,200615;1,137344;17,3031;0,999954;1,030845;-0,027945;1,147255;1,028802
2004-10-01;1,034828;1,006066;8,166263;-0,556214;14,876116;12,878827;1,115946;14,70665;0,999981;1,086469;8,481698;1,010926;1,024342
2004-11-01;0,990085;0,907789;-0,585263;-10,987777;-5,59567;-1,109975;1,027337;2,194161;1,000018;1,030889;6,379665;1,060738;0,937738
2004-12-01;1,033187;1,038337;-34,890244;-26,796779;-35,44202;-20,094893;0,810735;-23,968108;1,000056;0,894274;-2,681538;1,2555;0,770995
2005-01-01;1,01233;1,065608;-0,689073;-5,167678;6,685929;6,876295;0,984122;0,350458;1,000084;1,174048;10,265188;0,813089;0,953433
2005-02-01;0,929039;0,965218;-0,936476;-6,135896;7,287442;6,159648;0,979529;1,189664;1,000097;1,130484;4,126611;0,835232;0,93496
2005-03-01;1,02021;1,052138;18,293937;2,445878;23,455372;4,528605;1,117581;16,125373;1,000088;1,263605;14,301861;0,927456;1,026433
